frame_index,time_sec,token,pc1,pc2,pc3
312,31.183189655172413,video_tok_5,-2.8811412,-3.4058025,-1.3274372
313,31.283135775862068,video_tok_5,-3.419121,-3.9599624,-2.1983035
314,31.383081896551722,video_tok_5,-3.0708032,-3.8202724,-2.6744778
315,31.483028017241377,video_tok_5,-3.419394,-4.3522563,-2.802465
316,31.582974137931032,video_tok_5,-3.225523,-4.1295524,-2.5765266
317,31.68292025862069,video_tok_5,-3.037133,-4.079673,-2.6518373
318,31.782866379310345,video_tok_5,-3.0176346,-3.9448252,-2.639192
319,31.8828125,video_tok_5,-2.65285,-3.4724882,-2.4056313
320,31.982758620689655,video_tok_5,-2.8261065,-3.4237099,-1.8883834
321,32.08270474137931,video_tok_5,-2.5919316,-3.699192,-1.7035544
322,32.18265086206897,video_tok_5,-2.1624646,-3.5851655,-1.3402374
323,32.28259698275862,video_tok_5,-2.1089928,-3.390978,-1.8646251
324,32.38254310344828,video_tok_5,-2.3200972,-3.906549,-1.9013371
325,32.48248922413793,video_tok_5,-2.3754184,-4.268602,-0.89406735
326,32.58243534482759,video_tok_5,-1.7016063,-3.5478978,-0.6757741
327,32.68238146551724,video_tok_5,-1.5342916,-3.3657858,-1.0614854
328,32.7823275862069,video_tok_5,-1.196609,-3.0924945,-0.5546494
329,32.88227370689655,video_tok_5,-1.1764538,-2.995447,-0.1845671
330,32.982219827586206,video_tok_5,-1.0980226,-2.772789,0.10907366
331,33.08216594827586,video_tok_5,-0.78582704,-2.3873467,-0.16428646
332,33.182112068965516,video_tok_5,-1.01109,-2.5806842,-0.25146002
333,33.282058189655174,video_tok_5,-1.0558782,-2.3210108,-0.044398483
334,33.382004310344826,video_tok_5,-0.9607728,-1.9326453,-0.21053047
335,33.481950431034484,video_tok_5,-0.73428404,-2.0364923,-0.0863575
336,33.581896551724135,video_tok_5,-0.8939363,-2.3678262,0.09045804
337,33.681842672413794,video_tok_5,-1.1761323,-2.6280339,0.31957987
338,33.781788793103445,video_tok_5,-1.0122836,-2.8855922,-0.17561466
339,33.8817349137931,video_tok_5,-1.3428758,-3.5930572,0.030722115
340,33.981681034482754,video_tok_5,-1.5274999,-3.7255933,-0.39526746
341,34.08162715517241,video_tok_5,-2.038897,-3.9586964,0.44245672
342,34.18157327586207,video_tok_5,-1.9546082,-3.6286411,0.32489464
343,34.28151939655172,video_tok_5,-1.9836853,-3.7457,0.6862021
344,34.38146551724138,video_tok_5,-1.5265088,-3.2499728,0.6351958
345,34.48141163793103,video_tok_5,-1.7263618,-3.1687381,0.496324
346,34.58135775862069,video_tok_5,-1.4014496,-3.1002007,0.021181274
347,34.68130387931034,video_tok_5,-1.2854786,-3.0314531,-0.011816974
348,34.78125,video_tok_5,-0.9127603,-2.5930467,-0.10752051
349,34.88119612068965,video_tok_5,-0.9775964,-2.899206,0.29267853
350,34.98114224137931,video_tok_5,-0.980454,-3.0194945,0.01645324
351,35.08108836206896,video_tok_5,-0.99485934,-3.1470711,-0.1009508
352,35.18103448275862,video_tok_5,-0.7731625,-2.7695093,-0.52763206
353,35.28098060344828,video_tok_5,-1.287011,-3.1132693,-0.9035214
354,35.38092672413793,video_tok_5,-1.5751054,-3.5020833,-1.1560229
355,35.48087284482759,video_tok_5,-1.6214771,-3.8556032,-1.0383302
356,35.58081896551724,video_tok_5,-1.6115825,-3.5060601,-1.4763283
357,35.6807650862069,video_tok_5,-1.6850878,-3.3113668,-1.4256479
358,35.78071120689655,video_tok_5,-1.7155216,-3.334941,-1.7992951
359,35.880657327586206,video_tok_5,-1.4534314,-3.06689,-1.4205388
360,35.98060344827586,video_tok_5,-1.438789,-3.1169767,-1.4797894
361,36.080549568965516,video_tok_5,-1.6753011,-3.1167266,-1.5203217
362,36.180495689655174,video_tok_5,-1.5550594,-2.8548176,-1.9459542
363,36.280441810344826,video_tok_5,-1.7514052,-3.0872016,-1.1836096
364,36.380387931034484,video_tok_5,-1.549438,-2.659332,-1.4481586
365,36.480334051724135,video_tok_5,-1.543072,-2.8221173,-1.747425
366,36.580280172413794,video_tok_5,-1.3464596,-2.6452532,-1.8483295
367,36.680226293103445,video_tok_3,-1.3614918,-2.6063561,-1.6961578
368,36.7801724137931,video_tok_3,-1.133651,-2.5073135,-2.2123005
369,36.880118534482754,video_tok_3,-1.3755076,-2.7354226,-2.0742757
370,36.98006465517241,video_tok_3,-0.9322989,-2.245717,-2.325583
371,37.08001077586207,video_tok_3,-0.8102019,-1.88214,-1.9508089
372,37.17995689655172,video_tok_3,-0.9017002,-1.2263428,-1.5202572
373,37.27990301724138,video_tok_3,-0.66962254,-0.37098986,-1.6062332
374,37.37984913793103,video_tok_3,-0.78889745,-0.5589919,-1.2366911
375,37.47979525862069,video_tok_3,-0.7182957,-0.6352704,-0.9464102
376,37.57974137931034,video_tok_3,-0.42338765,-0.531343,-1.4809896
377,37.6796875,video_tok_3,-0.8311613,-1.3586203,-0.85505104
378,37.77963362068965,video_tok_3,-0.4611885,-1.1416005,-1.4293636
379,37.87957974137931,video_tok_3,-0.9444903,-1.7655725,-0.8267101
380,37.97952586206896,video_tok_3,-0.68427235,-1.323203,-0.8905322
381,38.07947198275862,video_tok_3,-0.82848835,-1.3526428,-0.6308535
382,38.17941810344828,video_tok_3,-0.94148463,-1.5131377,-1.183281
383,38.27936422413793,video_tok_3,-0.77867556,-1.1113051,-1.0333346
384,38.37931034482759,video_tok_3,-0.9015293,-1.1636093,-1.0499738
385,38.47925646551724,video_tok_3,-1.1371734,-1.6828603,-1.5682056
386,38.5792025862069,video_tok_3,-1.3046846,-1.7827058,-1.3754958
387,38.67914870689655,video_tok_3,-1.2336075,-1.7900027,-1.5970205
388,38.779094827586206,video_tok_3,-1.0608152,-1.7767817,-1.6440076
389,38.87904094827586,video_tok_3,-1.2505014,-2.0604959,-0.9613798
390,38.978987068965516,video_tok_3,-1.2111582,-2.1845362,-0.8473107
391,39.078933189655174,video_tok_3,-1.3676136,-1.8465977,-1.122049
392,39.178879310344826,video_tok_3,-1.0981823,-1.7561833,-1.3714222
393,39.278825431034484,video_tok_3,-1.1004628,-1.6533118,-1.0911098
394,39.378771551724135,video_tok_3,-1.1587946,-1.7615587,-1.6181899
395,39.478717672413794,video_tok_3,-1.072969,-1.6549007,-1.4844122
396,39.578663793103445,video_tok_3,-1.031352,-1.6592115,-1.5670975
397,39.6786099137931,video_tok_3,-0.8307479,-1.2641925,-1.759448
398,39.778556034482754,video_tok_3,-0.8896431,-1.5550541,-1.6398803
399,39.87850215517241,video_tok_3,-0.9022349,-1.4005059,-1.4136772
400,39.97844827586207,video_tok_3,-0.79298425,-0.7318906,-1.3926464
401,40.07839439655172,video_tok_3,-0.90288603,-1.2078958,-1.4966084
402,40.17834051724138,video_tok_3,-0.69704735,-0.89218754,-0.64105314
403,40.27828663793103,video_tok_3,-0.9936899,-1.1176864,-0.60585207
404,40.37823275862069,video_tok_3,-0.6729687,-0.5802208,-0.9853148
405,40.47817887931034,video_tok_3,-0.66854084,-0.50874424,-0.7704546
406,40.578125,video_tok_3,-0.69116426,-0.7824493,-0.82370645
407,40.67807112068965,video_tok_3,-0.89341396,-0.18499365,-0.3961131
408,40.77801724137931,video_tok_3,-0.5698796,-0.038679868,-0.55745083
409,40.87796336206896,video_tok_3,-0.46430054,0.09001544,-1.2547559
410,40.97790948275862,video_tok_3,-0.4266073,-0.029396508,-1.3451284
411,41.07785560344828,video_tok_3,-0.5475594,-0.14874366,-0.28782758
412,41.17780172413793,video_tok_3,-0.02781572,0.7451998,-0.1648249
413,41.27774784482759,video_tok_3,0.04151888,0.7146397,0.25636354
414,41.37769396551724,video_tok_3,0.15076035,0.9580957,0.20625773
415,41.4776400862069,video_tok_3,-0.053641547,0.7783232,-0.218523
416,41.57758620689655,video_tok_3,-0.024110114,0.72380316,0.08327655
417,41.677532327586206,video_tok_3,-0.60234183,0.27690482,-0.3848141
418,41.77747844827586,video_tok_3,-0.7754549,0.06208697,-0.60639405
419,41.877424568965516,video_tok_3,-1.015714,0.37932375,-0.14284888
420,41.977370689655174,video_tok_3,-0.7420079,0.09060733,-0.41011092
421,42.077316810344826,video_tok_3,-0.63727725,0.019352283,-0.5637395
422,42.177262931034484,video_tok_3,-0.32736686,0.80004495,-0.6881393
423,42.277209051724135,video_tok_3,-0.3921504,0.62781245,-0.9708936
424,42.377155172413794,video_tok_3,-0.33086497,0.48065257,-0.75296056
425,42.477101293103445,video_tok_3,-1.0438892,-0.576474,-1.6388469
426,42.5770474137931,video_tok_3,-1.1588849,-0.6539535,-0.57549614
427,42.676993534482754,video_tok_3,-1.4991305,-0.95839524,-0.44939032
428,42.77693965517241,video_tok_3,-1.4189546,-1.142667,-0.9678996
429,42.876885775862064,video_tok_3,-1.982095,-1.6430477,-0.8756729
430,42.97683189655172,video_tok_3,-1.8189878,-1.3123878,-1.8986235
431,43.07677801724138,video_tok_3,-1.9832414,-1.2122369,-1.8684484
432,43.17672413793103,video_tok_3,-2.4484947,-1.3775074,-2.3857746
433,43.27667025862069,video_tok_3,-2.415834,-1.6884142,-2.2966702
434,43.37661637931034,video_tok_3,-1.7411025,-1.0208527,-1.9090006
435,43.4765625,video_tok_3,-1.516581,-1.0961373,-1.7145371
436,43.57650862068965,video_tok_3,-1.2304592,-0.8409408,-2.05991
437,43.67645474137931,video_tok_3,-1.3954176,-1.0494298,-1.6600617
438,43.77640086206896,video_tok_3,-0.96847856,-0.88939273,-2.075001
439,43.87634698275862,video_tok_3,-1.0799063,-1.1948118,-1.6309941
440,43.97629310344828,video_tok_3,-1.028581,-1.0813549,-1.8844512
441,44.07623922413793,video_tok_3,-1.1215549,-1.1679543,-1.6979678
442,44.17618534482759,video_tok_3,-0.96715283,-1.4140538,-1.3803878
443,44.27613146551724,video_tok_3,-0.8490159,-1.5090865,-1.2721331
444,44.3760775862069,video_tok_3,-1.0356354,-1.0236734,-1.3026625
445,44.47602370689655,video_tok_3,-1.0879312,-1.2435341,-0.9701961
446,44.575969827586206,video_tok_3,-0.9389948,-1.4714587,-1.1106899
447,44.67591594827586,video_tok_3,-1.0505106,-1.5457577,-0.85480714
448,44.775862068965516,video_tok_3,-1.1507875,-0.91048455,-1.3474988
449,44.875808189655174,video_tok_3,-1.189574,-1.5104625,-1.9669967
450,44.975754310344826,video_tok_3,-1.0658002,-1.6346489,-2.0590587
451,45.075700431034484,video_tok_3,-1.1006043,-1.2257527,-1.5521022
452,45.175646551724135,video_tok_3,-1.0149076,-0.75483495,-1.3307106
453,45.275592672413794,video_tok_3,-1.1482477,-1.0687286,-1.4284163
454,45.375538793103445,video_tok_3,-1.2881343,-1.198606,-1.1000558
455,45.4754849137931,video_tok_3,-1.4136965,-1.2106212,-1.2192546
456,45.575431034482754,video_tok_3,-1.465318,-1.0944824,-0.9509025
457,45.67537715517241,video_tok_3,-1.2672132,-1.1543616,-0.8454443
458,45.775323275862064,video_tok_3,-0.6851628,-0.6306626,-1.4406308
459,45.87526939655172,video_tok_3,-0.69312334,-0.7965373,-0.8568156
460,45.97521551724138,video_tok_3,-0.80979466,-0.7812306,-0.3139846
461,46.07516163793103,video_tok_3,-0.8266694,-0.4800839,-1.0335891
462,46.17510775862069,video_tok_3,-0.54306823,0.1662468,-0.7973288
463,46.27505387931034,video_tok_3,-0.81614196,0.45352095,-0.9868822
464,46.375,video_tok_3,-0.46186578,0.33886468,-0.7787805
465,46.47494612068965,video_tok_3,-0.48237777,0.787763,-0.56349057
466,46.57489224137931,video_tok_3,-0.34329414,0.9544423,-0.6060478
467,46.67483836206896,video_tok_3,-0.47590333,0.9258395,-1.0445204
468,46.77478448275862,video_tok_3,-0.09162254,0.956523,-0.81710273
469,46.87473060344828,video_tok_3,-0.63364536,0.8663079,-0.80073065
470,46.97467672413793,video_tok_3,-0.1886898,1.1044432,-0.33612064
471,47.07462284482759,video_tok_3,0.0549422,1.0618466,-0.50335604
472,47.17456896551724,video_tok_3,0.17298017,0.97707385,-0.42557916
473,47.2745150862069,video_tok_3,0.3058086,1.1720665,-0.48668644
474,47.37446120689655,video_tok_3,-0.014212003,0.6861556,-0.8405502
475,47.474407327586206,video_tok_3,-0.17879137,0.45559046,-1.2649897
476,47.57435344827586,video_tok_3,-1.0887319,0.1364668,-1.57237
477,47.674299568965516,video_tok_3,-1.457785,-0.33823773,-1.422227
478,47.774245689655174,video_tok_3,-1.6767309,-0.4958388,-1.2597513
479,47.874191810344826,video_tok_3,-1.719819,-0.6700763,-0.8799553
480,47.974137931034484,video_tok_3,-1.6389949,-0.6476516,-1.089422
481,48.074084051724135,video_tok_3,-1.4492853,-0.60696906,-1.4002534
482,48.174030172413794,video_tok_3,-1.1670899,-0.057333205,-0.40660006
483,48.273976293103445,video_tok_3,-1.2255063,-0.3909482,-1.5629573
484,48.3739224137931,video_tok_3,-1.2694967,-0.45486385,-1.978612
485,48.473868534482754,video_tok_3,-1.4714438,-0.9279198,-3.0846252
486,48.57381465517241,video_tok_3,-0.9940054,-0.49993825,-2.8529775
487,48.673760775862064,video_tok_3,-1.5598087,-0.6501239,-3.0427284
488,48.77370689655172,video_tok_3,-1.4041891,-0.7443804,-3.0656898
489,48.87365301724138,video_tok_3,-1.5405779,-0.7595406,-2.3499951
490,48.97359913793103,video_tok_3,-1.3812065,-0.4475241,-3.1916595
491,49.07354525862069,video_tok_3,-1.4467162,-0.061699923,-2.310709
492,49.17349137931034,video_tok_3,-1.5725513,-0.26950398,-1.2882087
493,49.2734375,video_tok_3,-1.4728352,0.0011382069,-1.1524725
494,49.37338362068965,video_tok_3,-1.162643,0.16383487,-0.68652916
495,49.47332974137931,video_tok_3,-1.4004562,0.016291957,-0.30898112
496,49.57327586206896,video_tok_3,-1.399919,-0.13852933,-0.40582252
497,49.67322198275862,video_tok_3,-1.0266744,0.38108212,-0.14773901
498,49.77316810344828,video_tok_3,-0.70859194,0.5474278,-0.26976076
499,49.87311422413793,video_tok_3,-0.5864839,0.84148127,0.005295266
500,49.97306034482759,video_tok_3,-0.9068868,0.6986535,-0.20271567
501,50.07300646551724,video_tok_3,-0.5169811,1.2776294,0.24757603
502,50.1729525862069,video_tok_3,-0.027708208,1.947615,-0.20728263
503,50.27289870689655,video_tok_3,-0.6909709,1.2682726,-0.24369594
504,50.372844827586206,video_tok_3,0.03827619,1.8380653,-0.2496194
505,50.47279094827586,video_tok_3,-0.15315057,1.7124964,-0.5048371
506,50.572737068965516,video_tok_3,-0.3638151,1.4819262,-0.008240427
507,50.67268318965517,video_tok_3,-0.7130444,1.0471982,-0.24836382
508,50.772629310344826,video_tok_3,-0.4325379,1.4108387,-0.703336
509,50.872575431034484,video_tok_3,-0.95970714,0.7840534,-0.9959234
510,50.972521551724135,video_tok_3,-0.52099156,1.032739,-1.31173
511,51.072467672413794,video_tok_3,-0.39292985,0.7369936,-0.64987415
512,51.172413793103445,video_tok_3,-0.96746105,0.004664507,-0.7018289
513,51.2723599137931,video_tok_3,-1.1785303,-0.19844636,-0.63008714
514,51.372306034482754,video_tok_3,-0.67837644,0.2878311,-0.8007161
515,51.47225215517241,video_tok_3,-0.4815933,0.30440784,-0.33916622
516,51.572198275862064,video_tok_3,-0.64121115,0.18268347,-0.7246677
517,51.67214439655172,video_tok_3,-0.56579155,0.51536113,-1.194458
518,51.77209051724138,video_tok_3,-1.078581,-0.3307843,-0.85780865
519,51.87203663793103,video_tok_3,-1.3288808,-0.59013844,-0.95158404
520,51.97198275862069,video_tok_3,-1.1004946,-0.18756524,-1.2975636
521,52.07192887931034,video_tok_3,-1.1575398,-0.29346713,-1.4382833
522,52.171875,video_tok_3,-1.3207295,-0.49760488,-0.99940306
523,52.27182112068965,video_tok_3,-1.4735432,-0.66562873,-0.84869134
524,52.37176724137931,video_tok_3,-1.3396888,-0.4132885,-0.32639298
525,52.47171336206896,video_tok_0,-1.0058984,0.44948128,0.5882916
526,52.57165948275862,video_tok_0,-0.19900951,2.0826616,1.5518292
527,52.67160560344828,video_tok_0,0.46653736,2.7456455,2.4242387
528,52.77155172413793,video_tok_0,0.3490122,2.33706,2.4811254
529,52.87149784482759,video_tok_0,1.090718,2.9884715,2.0220656
530,52.97144396551724,video_tok_3,-0.08982924,1.4552854,0.5518909
531,53.0713900862069,video_tok_3,-0.26506284,0.99782985,0.59262544
532,53.17133620689655,video_tok_3,-0.52154386,0.51796883,-0.75316614
533,53.271282327586206,video_tok_3,-1.3386226,0.5962801,-0.47900835
534,53.37122844827586,video_tok_3,-1.5018486,0.53134376,-1.0201889
535,53.471174568965516,video_tok_3,-1.7278719,0.86855686,-0.18020317
536,53.57112068965517,video_tok_3,-0.7604586,1.8911389,-0.5955919
537,53.671066810344826,video_tok_3,-1.2533562,1.5334572,-0.84156394
538,53.771012931034484,video_tok_2,-1.0768025,1.9637446,-1.6110212
539,53.870959051724135,video_tok_2,-1.0434035,2.3112087,-1.3237848
540,53.970905172413794,video_tok_2,-0.6629589,3.1137433,-1.5668157
541,54.070851293103445,video_tok_2,-1.1131873,2.7119718,-1.7559401
542,54.1707974137931,video_tok_2,-0.71182734,2.872912,-1.5595504
543,54.270743534482754,video_tok_2,-0.38728034,2.9287143,-1.433734
544,54.37068965517241,video_tok_2,-0.31473503,2.8234437,-1.0826651
545,54.470635775862064,video_tok_2,-0.23067388,2.5817475,-0.8154429
546,54.57058189655172,video_tok_2,-0.46305072,2.2621565,-0.8881346
547,54.67052801724138,video_tok_2,-0.5677111,2.0718775,-0.373467
548,54.77047413793103,video_tok_2,-0.29851514,2.1527057,-0.8032895
549,54.87042025862069,video_tok_2,-0.32119375,2.2336433,-0.27369857
550,54.97036637931034,video_tok_2,-0.64251393,1.7651113,-0.20545039
551,55.0703125,video_tok_2,-0.30683565,2.3671122,-0.4026833
552,55.17025862068965,video_tok_2,-0.21202126,2.4916093,-0.56557447
553,55.27020474137931,video_tok_2,-0.2359031,2.2363396,-1.0280775
554,55.37015086206896,video_tok_2,-0.17458767,2.8187346,-1.1024324
555,55.47009698275862,video_tok_2,-0.3079465,2.6940117,-1.574703
556,55.57004310344828,video_tok_2,-0.08151401,2.6058817,-2.1972802
557,55.66998922413793,video_tok_2,-0.7393092,1.9914054,-1.8776537
558,55.76993534482759,video_tok_2,-0.47293124,1.9233569,-1.3666905
559,55.86988146551724,video_tok_2,-0.82475,1.6324214,-1.4324678
560,55.9698275862069,video_tok_2,-0.8530327,1.6717316,-2.0396252
561,56.06977370689655,video_tok_2,-1.0533007,1.3245456,-2.5336227
562,56.169719827586206,video_tok_2,-0.85274684,1.2104167,-2.5586655
563,56.26966594827586,video_tok_2,-0.78905165,1.0202227,-3.0670166
564,56.369612068965516,video_tok_2,-0.9273154,0.96575177,-3.0751073
565,56.46955818965517,video_tok_2,-0.548983,1.2327114,-3.076786
566,56.569504310344826,video_tok_2,-0.7803988,1.7253865,-2.846793
567,56.669450431034484,video_tok_2,-0.60638356,1.9532672,-3.106394
568,56.769396551724135,video_tok_2,0.06408823,2.4815927,-3.0320842
569,56.869342672413794,video_tok_2,-0.30280524,2.6241603,-2.5346532
570,56.969288793103445,video_tok_2,0.11014228,2.9848948,-2.7688863
571,57.0692349137931,video_tok_2,0.3798387,3.5281506,-2.812198
572,57.169181034482754,video_tok_2,0.5157042,4.056904,-1.9372443
573,57.26912715517241,video_tok_2,0.004932368,3.8302681,-1.422764
574,57.369073275862064,video_tok_2,0.22897926,4.154822,-1.1224328
575,57.46901939655172,video_tok_2,0.1625924,3.8163314,-0.52341574
576,57.56896551724138,video_tok_2,0.28293705,4.1457,-0.39272884
577,57.66891163793103,video_tok_2,-0.1299811,3.4544058,0.16992179
578,57.76885775862069,video_tok_2,0.15252064,4.2784033,-0.16455248
579,57.86880387931034,video_tok_2,-0.16126859,4.021012,0.20223716
580,57.96875,video_tok_2,0.037173565,4.5214257,-0.047417667
581,58.06869612068965,video_tok_2,-0.0792617,4.5095096,0.009890352
582,58.16864224137931,video_tok_2,-0.09191234,4.4736667,-0.27918348
583,58.26858836206896,video_tok_2,0.17277741,4.258804,-0.6240794
584,58.36853448275862,video_tok_2,0.07841947,3.8867984,-0.5207885
585,58.46848060344827,video_tok_2,0.020765448,3.6454444,-0.88573915
586,58.56842672413793,video_tok_2,0.19719942,3.2449708,-0.7686418
587,58.66837284482759,video_tok_2,0.23455623,2.901585,-1.4998087
588,58.76831896551724,video_tok_2,0.22412622,2.696649,-0.8830912
589,58.8682650862069,video_tok_2,-0.058613244,2.844648,-0.8154569
590,58.96821120689655,video_tok_2,0.009419316,2.5251722,-1.2180074
591,59.068157327586206,video_tok_2,-0.03441042,2.8334126,-1.5329603
592,59.16810344827586,video_tok_2,0.09987163,3.1279607,-1.1247145
593,59.268049568965516,video_tok_2,0.02289703,3.1934495,-1.4305727
594,59.36799568965517,video_tok_2,0.32144797,3.6735272,-1.3296294
595,59.467941810344826,video_tok_2,0.27613187,4.1132073,-1.8464062
596,59.567887931034484,video_tok_2,0.19141391,3.6586075,-1.3976883
597,59.667834051724135,video_tok_2,-0.0659541,4.111675,-1.1654108
598,59.767780172413794,video_tok_2,0.24731201,3.9954689,-0.8740819
599,59.867726293103445,video_tok_2,0.40288714,4.9856153,-1.3468314
600,59.9676724137931,video_tok_2,0.41039628,5.3839536,-0.5490531
601,60.067618534482754,video_tok_2,0.29063556,5.2267127,-0.011167075
602,60.16756465517241,video_tok_2,0.35660183,6.1753416,-0.016771343
603,60.267510775862064,video_tok_2,0.50746644,6.2519956,-0.40359983
604,60.36745689655172,video_tok_2,0.54534554,6.280586,-1.3606604
605,60.46740301724138,video_tok_2,0.9713639,6.3492684,-0.8903089
606,60.56734913793103,video_tok_2,0.910914,7.180427,-0.9867687
607,60.66729525862069,video_tok_2,1.192651,8.002854,-0.028991308
608,60.76724137931034,video_tok_2,1.5137467,8.982875,0.39928845
609,60.8671875,video_tok_2,1.6694548,8.810898,-0.010592069
610,60.96713362068965,video_tok_6,13.714508,19.026628,-21.440714
611,61.06707974137931,video_tok_4,26.057806,27.65824,-12.984161
612,61.16702586206896,video_tok_7,39.223324,8.589043,-8.112949
613,61.26697198275862,video_tok_1,42.673058,-7.6700025,-1.2841178
614,61.36691810344827,video_tok_1,42.957935,-10.692708,0.6325745
615,61.46686422413793,video_tok_1,43.72729,-10.215123,1.6020044
616,61.56681034482759,video_tok_1,43.869602,-9.789903,1.3550383
617,61.66675646551724,video_tok_1,44.13387,-9.723493,1.4035335
618,61.7667025862069,video_tok_1,44.079807,-10.15765,1.6795863
